"age_group","date","J12_18","A10_B99_nopneumo","A17","A18","A19","A39","A41","B20_24","B34","B96","B97","B99","C00_D48","D50_89","E00_99","E10_14","E40_46","G00_99_SY","H00_99_SY","I00_99","I60_64","cJ20_J22","K00_99","K35","K80","L00_99","M00_99","N00_99","N39","P00_99","P05_07","Q00_99","S00_T99","U00_99","V00_Y99","Z00_99","ach_noj"
"92_12",2013-12-01,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,2,0,0,0,0,2,0,9,0,3,5,0,0,25,56
"92_12",2014-01-01,1,3,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,1,1,0,0,3,4,0,0,1,0,2,0,6,1,6,0,0,0,16,45
"92_12",2014-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,0,0,1,0,2,2,7,1,2,2,0,0,23,48
"92_12",2014-03-01,2,3,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,2,1,0,0,0,2,0,0,0,0,3,1,13,1,9,2,0,0,24,69
"92_12",2014-04-01,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,3,1,0,0,1,2,0,0,0,0,5,2,10,1,3,1,0,0,22,55
"92_12",2014-05-01,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,5,0,0,1,0,0,0,16,0,2,3,0,0,25,59
"92_12",2014-06-01,5,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,1,0,0,4,2,0,0,2,1,1,0,6,1,3,4,0,0,17,48
"92_12",2014-07-01,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,16,3,0,0,0,0,1,1,26,4,4,3,0,0,28,71
"92_12",2014-08-01,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,10,2,0,0,1,0,1,1,11,0,2,1,0,0,31,64
"92_12",2014-09-01,2,3,0,0,0,0,1,0,1,0,0,0,3,7,2,0,0,3,0,0,0,7,0,0,0,0,0,3,2,11,1,6,3,0,0,27,76
"92_12",2014-10-01,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,5,0,0,0,0,2,1,11,2,7,4,0,0,26,65
"92_12",2014-11-01,0,2,0,0,0,0,0,0,1,0,0,0,5,2,1,0,0,6,1,0,0,4,4,0,0,1,1,1,1,4,2,2,0,0,0,28,62
"92_12",2014-12-01,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,1,0,2,0,10,1,3,5,0,0,30,65
"92_12",2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2015-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2015-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2015-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2015-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2015-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2015-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2015-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2015-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2016-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2016-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2016-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2016-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2016-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2016-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2016-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_12",2016-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_13",2001-01-01,204,128,0,0,0,4,8,1,18,0,1,1,38,21,23,0,12,23,28,28,3,44,178,3,2,38,14,185,78,991,153,259,143,0,0,134,2787
"92_13",2001-02-01,150,103,0,0,0,2,7,4,18,0,1,0,28,12,21,1,7,14,26,18,5,30,121,6,1,21,11,134,58,867,136,195,154,0,0,91,2291
"92_13",2001-03-01,195,91,0,0,0,5,6,2,9,0,1,0,44,24,26,0,16,34,20,18,3,44,133,2,2,29,22,182,67,928,125,237,142,0,0,90,2390
"92_13",2001-04-01,211,89,0,0,1,5,7,3,8,0,1,1,36,15,17,0,6,26,28,31,4,58,171,5,1,31,15,188,83,934,123,220,163,0,0,94,2403
"92_13",2001-05-01,414,87,0,0,0,2,8,3,20,0,2,0,24,16,24,2,9,27,24,12,1,99,170,6,1,34,21,159,61,1098,148,223,171,0,0,71,2545
"92_13",2001-06-01,1004,99,0,0,0,8,5,2,15,2,5,0,29,12,12,1,6,19,28,13,1,202,136,9,0,29,9,133,49,1046,134,226,133,0,0,87,2277
"92_13",2001-07-01,2637,94,0,0,0,8,7,2,11,1,4,0,24,7,11,1,5,13,13,14,1,584,124,6,0,18,11,100,35,1079,154,138,127,0,0,60,2048
"92_13",2001-08-01,2237,76,0,0,0,3,10,3,10,0,2,0,33,10,10,0,4,26,14,16,0,566,140,6,0,24,14,132,51,1091,168,170,158,0,0,64,2262
"92_13",2001-09-01,1048,81,0,0,0,5,2,1,11,0,2,0,32,14,20,1,9,23,22,18,2,268,153,4,2,11,22,145,60,945,137,198,160,0,0,70,2228
"92_13",2001-10-01,417,108,0,0,0,2,3,1,8,0,2,0,38,16,17,0,7,30,32,16,3,79,233,12,0,20,26,186,84,945,145,284,168,0,0,94,2522
"92_13",2001-11-01,334,145,0,0,0,6,9,2,9,0,4,0,36,23,18,0,7,21,33,18,1,72,171,1,1,26,22,195,80,945,177,268,136,0,0,92,2569
"92_13",2001-12-01,315,157,0,0,0,7,10,1,12,0,3,0,34,18,24,0,8,24,17,20,2,45,170,10,5,34,19,199,86,931,183,219,156,0,0,94,2728
"92_13",2002-01-01,244,130,0,0,0,2,6,0,15,0,0,0,35,10,27,0,9,30,16,23,0,40,160,10,1,19,15,176,89,1003,173,222,147,0,0,127,2691
"92_13",2002-02-01,207,94,0,0,0,4,10,1,6,0,0,1,35,8,16,1,7,19,15,13,1,30,109,3,1,34,14,162,74,875,159,174,140,0,0,78,2242
"92_13",2002-03-01,215,95,0,0,0,1,5,1,12,0,0,0,27,20,37,0,16,23,27,13,2,32,139,8,0,33,10,203,85,983,146,229,164,0,0,92,2610
"92_13",2002-04-01,218,69,0,0,0,3,9,1,6,0,0,0,28,16,20,0,8,57,18,14,3,38,183,6,0,24,15,174,75,981,143,210,136,0,0,81,2546
"92_13",2002-05-01,351,91,0,0,0,3,8,0,8,0,0,1,38,14,18,0,7,50,18,12,2,74,152,4,0,29,17,155,49,1048,156,222,120,0,0,74,2490
"92_13",2002-06-01,478,89,0,0,0,3,4,0,5,0,0,0,33,11,31,0,14,44,23,16,4,180,153,6,1,25,15,125,54,1060,155,237,160,0,0,92,2395
"92_13",2002-07-01,1728,72,0,0,0,4,3,1,6,0,0,0,35,10,32,0,24,44,16,8,0,643,133,3,2,24,18,121,51,1104,148,214,140,0,0,92,2339
"92_13",2002-08-01,1865,98,0,0,0,4,7,1,9,0,0,0,34,14,27,4,9,35,18,17,1,709,125,2,0,18,22,139,54,1084,156,210,117,0,0,84,2307
"92_13",2002-09-01,1210,98,0,0,0,3,6,0,8,0,0,1,32,19,24,4,11,33,17,9,0,386,147,4,0,21,24,96,38,1026,159,190,148,0,0,102,2218
"92_13",2002-10-01,601,105,0,0,0,5,6,2,11,0,0,0,57,20,22,1,8,64,21,16,2,132,187,2,0,25,13,144,57,1056,146,316,147,0,0,102,2626
"92_13",2002-11-01,334,135,0,0,0,3,10,0,12,0,0,0,40,20,16,1,10,75,19,13,1,67,189,5,1,42,10,141,75,1000,132,239,149,0,0,68,2614
"92_13",2002-12-01,236,143,0,0,0,6,9,0,17,0,0,0,42,18,21,1,9,70,13,26,1,48,155,8,0,41,20,180,79,957,109,188,173,0,0,75,2666
"92_13",2003-01-01,211,139,0,0,0,6,5,2,16,0,0,0,43,20,24,1,13,68,21,10,1,37,153,11,1,30,30,174,82,1029,190,224,156,0,0,75,2850
"92_13",2003-02-01,127,96,0,0,0,3,4,1,12,0,0,0,37,13,25,1,9,46,14,16,2,37,121,7,2,37,15,170,72,909,163,177,143,0,0,61,2379
"92_13",2003-03-01,149,83,0,0,0,3,5,1,10,0,2,0,31,15,15,0,8,47,23,12,0,44,154,4,0,38,12,186,77,1010,198,250,175,0,0,72,2668
"92_13",2003-04-01,247,92,0,0,0,3,5,2,14,0,1,0,42,13,29,0,13,32,26,15,1,65,133,2,0,38,14,144,54,955,183,263,160,0,0,70,2562
"92_13",2003-05-01,387,81,0,0,0,1,7,4,8,0,0,0,31,14,20,0,8,44,23,14,2,108,145,3,0,34,22,125,49,1023,165,246,152,0,0,72,2499
"92_13",2003-06-01,634,79,0,0,0,8,6,1,10,0,0,0,25,10,28,0,15,37,19,15,3,196,169,5,1,27,17,137,41,1048,161,257,136,0,0,94,2370
"92_13",2003-07-01,2224,78,0,0,0,8,3,5,11,0,0,0,38,15,31,3,15,43,24,13,0,758,170,6,0,19,15,109,35,1050,160,224,110,0,0,86,2198
"92_13",2003-08-01,1803,96,0,0,0,6,7,1,7,0,0,0,35,14,18,2,8,41,21,20,3,739,149,1,3,18,7,126,43,1067,194,219,155,0,0,90,2306
"92_13",2003-09-01,859,100,0,0,0,0,5,1,10,0,0,0,34,11,24,1,8,47,16,12,1,272,167,3,0,26,14,134,45,1053,135,223,138,0,0,84,2367
"92_13",2003-10-01,459,126,0,0,0,7,0,4,13,0,1,0,52,19,16,0,6,51,33,20,1,138,167,3,0,42,19,176,72,1139,135,252,166,0,0,95,2782
"92_13",2003-11-01,299,142,0,0,0,2,6,3,17,0,0,0,59,11,18,1,4,42,25,11,0,66,154,6,1,41,18,170,61,1035,142,246,152,0,0,88,2690
"92_13",2003-12-01,252,147,0,0,0,3,6,1,15,1,1,1,52,15,32,2,19,37,28,10,2,52,159,10,0,38,23,163,75,999,131,223,174,0,0,95,2741
"92_13",2004-01-01,201,138,0,0,0,3,8,3,15,0,0,0,52,16,14,1,6,69,26,17,2,60,111,4,0,35,19,172,75,1130,163,255,157,0,0,86,2829
"92_13",2004-02-01,137,90,0,0,0,2,2,2,10,0,0,0,49,14,21,1,8,50,7,7,2,42,114,5,0,32,14,159,77,991,125,167,145,0,0,76,2251
"92_13",2004-03-01,134,81,0,0,0,4,8,0,9,0,0,1,53,9,22,0,8,97,18,12,0,55,164,5,0,23,19,158,63,1126,177,300,159,0,0,78,2700
"92_13",2004-04-01,241,79,0,0,0,3,5,1,11,0,0,0,62,17,22,0,9,83,31,16,0,73,131,6,0,32,14,135,45,1049,151,249,164,0,0,73,2503
"92_13",2004-05-01,656,72,0,0,0,2,7,1,8,0,1,0,42,12,23,1,10,74,25,9,1,189,143,6,1,21,16,142,55,1155,161,245,130,0,0,59,2492
"92_13",2004-06-01,1595,70,0,0,0,8,6,2,5,0,0,0,33,8,27,0,19,62,17,9,0,581,104,8,0,21,17,85,29,1113,140,203,102,0,0,60,2192
"92_13",2004-07-01,2869,78,0,0,0,6,5,2,11,1,0,0,42,9,27,0,20,51,10,11,0,1496,106,2,1,21,11,77,26,1119,172,160,113,0,0,54,2107
"92_13",2004-08-01,1115,82,0,0,0,9,2,1,7,0,0,0,38,17,22,1,11,59,12,16,4,463,166,4,0,24,17,114,38,1135,153,252,135,0,0,66,2440
"92_13",2004-09-01,504,76,0,0,0,4,8,0,7,0,1,0,44,20,19,1,9,48,12,7,1,158,160,5,0,30,18,138,45,1179,147,252,161,0,0,93,2571
"92_13",2004-10-01,290,108,0,0,0,2,4,0,12,0,0,0,37,21,19,1,8,68,13,8,0,64,152,3,1,17,13,158,66,1142,175,230,131,0,0,69,2520
"92_13",2004-11-01,244,113,0,0,0,3,6,0,11,0,0,0,22,19,24,1,9,52,18,13,1,71,127,8,1,27,16,173,81,1096,163,236,137,0,0,79,2559
"92_13",2004-12-01,239,149,0,0,0,4,4,1,11,0,2,0,47,10,24,0,7,55,14,16,4,68,155,3,1,33,13,159,66,1097,143,192,152,0,0,84,2667
"92_13",2005-01-01,172,141,0,0,0,2,10,2,11,0,0,0,53,16,24,2,13,43,12,18,2,48,128,3,0,36,21,170,60,1106,168,201,142,0,0,60,2797
"92_13",2005-02-01,109,86,0,0,0,1,9,2,5,0,0,1,45,16,22,0,8,30,9,17,1,23,101,3,0,37,14,157,80,1087,166,169,134,0,0,83,2479
"92_13",2005-03-01,130,87,0,0,0,1,10,0,7,0,0,0,45,19,27,0,12,50,14,18,3,72,122,2,0,19,25,170,56,1131,189,307,149,0,0,93,2697
"92_13",2005-04-01,160,93,0,0,0,1,6,1,12,0,0,0,34,8,27,1,9,74,23,20,1,71,122,1,0,25,28,162,70,1269,194,243,124,0,0,65,2927
"92_13",2005-05-01,258,76,0,0,0,1,5,1,10,0,1,0,32,18,16,0,7,66,17,16,2,126,127,3,1,29,15,189,66,1292,199,237,160,0,0,89,2819
"92_13",2005-06-01,747,77,0,0,0,3,3,0,8,0,0,0,43,12,20,0,11,61,16,5,0,354,117,6,0,19,15,127,38,1211,204,200,128,0,0,88,2377
"92_13",2005-07-01,2372,109,0,0,0,4,5,0,24,0,0,0,48,11,16,0,9,53,9,8,0,1217,110,3,0,18,20,96,38,1313,198,206,109,0,0,95,2438
"92_13",2005-08-01,1682,81,0,0,0,4,5,0,13,0,0,0,42,20,14,1,4,54,15,11,0,777,141,6,0,21,15,134,56,1330,215,187,141,0,0,65,2525
"92_13",2005-09-01,846,112,0,0,0,4,10,2,8,0,0,0,48,14,15,0,5,46,13,14,0,356,154,5,0,25,36,139,51,1317,201,202,159,0,0,66,2620
"92_13",2005-10-01,536,132,0,2,0,1,3,1,14,0,0,0,42,12,19,1,9,50,23,11,0,163,153,7,0,16,21,174,63,1237,179,226,148,0,0,71,2753
"92_13",2005-11-01,507,168,0,0,0,3,7,1,13,0,0,0,45,13,18,2,6,86,18,19,1,113,158,4,1,31,20,154,53,1285,201,213,159,0,0,46,3082
"92_13",2005-12-01,378,173,0,0,0,3,5,0,20,0,1,0,37,12,25,1,6,70,12,9,1,78,137,4,0,31,16,172,78,1250,187,215,151,0,0,57,3080
"92_13",2006-01-01,265,135,0,0,0,1,2,1,10,0,0,0,44,14,22,0,5,70,11,8,0,63,141,1,0,35,7,197,78,1244,216,229,136,0,0,83,2852
"92_13",2006-02-01,167,107,0,0,0,5,4,1,7,0,2,0,36,10,19,1,7,33,10,9,1,39,97,0,0,40,14,146,68,1099,177,153,126,0,0,77,2273
"92_13",2006-03-01,143,105,0,0,0,5,6,3,10,0,0,0,47,23,28,2,5,76,22,33,2,53,158,12,3,27,21,182,80,1180,200,306,155,0,0,75,2947
"92_13",2006-04-01,201,90,0,0,0,1,4,2,9,0,0,0,33,24,30,1,11,69,24,9,1,63,134,2,2,23,10,156,66,1156,171,227,129,0,0,84,2690
"92_13",2006-05-01,315,109,0,0,1,2,5,0,7,0,2,0,42,17,24,1,10,67,17,9,0,152,127,3,0,32,21,165,59,1227,183,282,148,0,0,83,2754
"92_13",2006-06-01,784,92,0,0,0,1,6,0,7,0,0,0,32,17,15,0,5,65,17,15,1,287,134,2,0,33,14,145,51,1237,193,222,156,0,0,80,2530
"92_13",2006-07-01,2265,93,0,0,0,2,6,1,10,0,2,0,34,11,24,1,7,48,10,7,1,936,148,5,5,25,18,118,48,1290,177,211,137,0,0,75,2462
"92_13",2006-08-01,1476,87,0,0,0,2,10,2,5,0,1,0,39,8,15,0,6,39,17,21,3,783,137,0,0,29,11,136,45,1336,217,242,140,0,0,100,2663
"92_13",2006-09-01,703,69,0,1,0,0,1,0,9,0,0,1,34,8,18,0,6,50,15,8,1,346,102,1,0,28,7,128,47,1204,186,209,132,0,0,87,2467
"92_13",2006-10-01,330,129,0,0,0,1,10,0,20,0,0,0,25,13,20,2,7,65,21,22,3,147,168,4,0,31,12,151,58,1309,193,251,148,0,0,113,2969
"92_13",2006-11-01,274,129,0,0,0,0,5,1,18,0,0,0,24,12,28,0,13,56,14,7,0,120,144,2,0,28,9,164,60,1372,194,244,151,0,0,88,3045
"92_13",2006-12-01,249,131,0,0,0,1,12,2,21,0,0,0,33,16,23,0,9,45,16,12,0,82,132,8,0,43,21,152,62,1227,179,207,162,0,0,68,2897
"92_13",2007-01-01,194,107,0,0,0,1,5,4,19,0,0,0,47,15,23,0,8,75,20,14,3,59,107,4,1,45,10,196,76,1412,210,277,138,0,0,97,3039
"92_13",2007-02-01,133,80,0,0,0,0,9,1,12,0,0,0,38,9,25,3,9,65,16,7,0,56,98,4,1,27,15,154,57,1226,173,174,145,0,0,68,2442
"92_13",2007-03-01,164,73,0,0,0,1,6,3,11,0,0,0,37,20,20,0,7,120,19,17,3,112,107,3,0,35,17,174,71,1342,214,310,168,0,0,91,2913
"92_13",2007-04-01,225,83,0,0,0,1,9,0,14,0,0,0,32,7,17,1,5,85,17,10,1,145,127,2,2,32,23,177,68,1327,231,257,153,0,0,101,2820
"92_13",2007-05-01,561,93,0,0,0,1,5,1,13,0,0,0,44,8,24,1,6,68,22,19,2,321,125,3,2,34,31,162,61,1436,201,252,162,0,0,102,3062
"92_13",2007-06-01,1878,75,0,0,0,3,4,0,11,0,0,0,49,6,21,1,14,42,22,9,2,805,86,0,0,22,14,102,33,1399,191,199,109,0,0,113,2545
"92_13",2007-07-01,2722,80,0,0,0,1,0,1,8,0,0,0,30,13,22,1,9,44,16,11,3,1308,103,1,0,15,19,91,24,1510,199,176,125,0,0,117,2593
"92_13",2007-08-01,926,83,0,0,0,3,10,0,9,0,0,0,32,11,28,0,10,57,19,20,2,493,139,0,1,21,26,171,62,1393,192,238,143,0,0,113,2887
"92_13",2007-09-01,586,85,0,1,0,0,7,0,9,0,0,0,33,10,20,1,6,54,14,14,3,214,163,1,0,28,17,142,57,1299,187,203,142,0,0,103,2757
"92_13",2007-10-01,468,111,0,0,0,1,8,1,11,0,0,0,44,25,37,0,9,83,17,8,0,204,141,4,1,18,15,164,54,1225,206,237,171,0,0,127,2898
"92_13",2007-11-01,307,119,0,0,0,1,4,1,15,0,0,0,58,17,36,1,19,63,19,13,1,137,140,5,1,28,19,175,76,1357,202,262,161,0,0,103,3198
"92_13",2007-12-01,266,133,0,1,0,1,8,1,11,0,0,0,48,23,37,1,15,78,20,13,1,122,168,2,0,42,23,210,102,1795,234,268,184,0,0,105,3918
"92_13",2008-01-01,108,105,0,0,0,0,5,2,11,0,0,0,21,12,14,0,2,46,9,8,0,46,102,1,0,16,6,141,71,1357,197,220,77,0,0,237,2708
"92_13",2008-02-01,70,87,0,0,0,0,9,1,10,0,0,1,27,9,16,1,8,40,8,9,0,59,108,1,0,20,17,148,67,1429,200,174,92,0,0,256,2719
"92_13",2008-03-01,91,46,0,0,0,0,2,1,7,0,0,1,21,21,20,0,4,42,17,9,1,56,100,0,3,23,13,167,55,1324,243,217,105,0,0,294,2690
"92_13",2008-04-01,143,61,0,0,0,2,2,0,17,0,0,0,16,14,12,0,3,57,14,14,0,95,97,0,0,22,7,138,50,1423,210,264,94,0,0,272,2825
"92_13",2008-05-01,277,56,0,0,0,1,7,0,10,0,0,0,26,23,15,1,3,46,13,9,1,144,85,1,0,18,17,150,53,1363,235,217,101,0,0,276,2646
"92_13",2008-06-01,482,61,0,0,0,1,7,0,5,0,0,4,31,11,16,1,7,69,20,7,2,295,109,0,1,18,17,111,43,1387,208,224,112,0,0,271,2686
"92_13",2008-07-01,1437,72,0,0,0,1,3,0,10,0,0,0,30,12,17,2,8,99,14,8,1,716,118,11,1,27,14,118,43,1478,233,223,101,0,0,255,2774
"92_13",2008-08-01,1239,65,0,0,0,1,3,0,7,0,0,0,39,14,20,1,8,75,10,11,0,626,102,1,1,17,9,127,38,1385,225,190,125,0,0,227,2649
"92_13",2008-09-01,667,76,0,0,0,3,5,0,15,0,0,2,29,14,24,0,10,70,11,13,2,289,116,2,0,15,11,164,61,1342,188,203,128,0,0,279,2851
"92_13",2008-10-01,362,105,0,0,0,0,0,2,15,0,0,7,49,16,31,3,5,75,21,7,1,204,127,2,1,21,17,159,55,1284,219,247,145,0,0,244,2997
"92_13",2008-11-01,222,137,0,0,0,1,3,1,17,0,0,4,44,14,43,0,8,59,15,12,1,95,128,1,0,29,21,173,57,1312,230,243,154,0,0,271,3140
"92_13",2008-12-01,244,146,0,0,0,0,7,0,22,0,0,9,57,19,29,0,7,57,15,15,1,91,141,2,2,24,20,185,78,1303,236,227,170,0,0,242,3136
"92_13",2009-01-01,199,145,0,0,0,1,2,0,19,0,0,0,45,18,35,1,6,76,16,8,1,86,159,3,2,31,20,182,62,1464,244,277,182,0,0,136,3285
"92_13",2009-02-01,120,93,0,0,0,1,7,0,13,0,0,0,38,9,30,3,5,45,14,8,2,57,109,6,1,24,13,185,63,1289,228,166,155,0,0,101,2736
"92_13",2009-03-01,151,80,0,0,0,3,2,0,12,0,0,0,43,12,26,1,6,89,21,11,3,80,155,3,0,26,16,205,80,1387,225,299,163,0,0,106,3229
"92_13",2009-04-01,223,86,0,0,0,1,6,1,16,0,0,0,30,15,32,2,4,75,25,15,3,143,130,3,3,17,22,188,80,1325,190,265,149,0,0,111,3085
"92_13",2009-05-01,619,63,0,0,0,1,2,0,13,0,0,0,35,7,32,0,3,64,23,23,6,325,147,8,5,22,23,172,51,1517,213,250,173,0,0,132,3027
"92_13",2009-06-01,2095,54,0,0,0,3,3,0,5,0,0,0,38,13,26,1,4,38,15,6,4,825,97,3,2,17,24,125,32,1386,206,244,100,0,0,110,2508
"92_13",2009-07-01,1921,75,0,0,0,2,4,1,9,0,0,0,33,11,27,1,5,59,7,10,2,984,123,2,0,28,17,123,36,1425,213,242,134,0,0,121,2635
"92_13",2009-08-01,1162,72,0,0,0,2,4,1,14,0,0,0,32,7,20,0,4,52,21,18,1,752,157,3,1,30,20,170,58,1481,213,256,181,0,0,143,2978
"92_13",2009-09-01,776,81,0,0,0,3,6,1,22,0,0,0,40,15,24,0,14,60,19,13,2,396,141,3,0,35,25,160,59,1429,209,244,158,0,0,144,2932
"92_13",2009-10-01,660,99,0,1,0,2,3,1,15,0,0,0,39,11,32,1,16,77,17,19,2,248,187,4,3,34,22,203,83,1386,191,263,188,0,0,204,3278
"92_13",2009-11-01,611,92,0,0,0,2,3,0,11,0,0,0,36,10,23,0,5,147,12,10,0,199,148,2,0,29,24,169,70,1372,193,235,169,0,0,129,3245
"92_13",2009-12-01,431,80,0,0,0,0,4,0,11,0,0,0,42,20,26,2,4,153,23,8,1,121,134,1,2,30,20,184,77,1280,226,257,185,0,0,143,3456
"92_13",2010-01-01,251,101,0,0,0,0,12,1,16,0,0,0,36,14,26,1,13,121,16,4,0,119,117,2,1,31,21,198,68,1335,201,231,183,0,0,244,3299
"92_13",2010-02-01,147,57,0,0,0,0,4,0,5,0,0,0,28,24,15,1,10,101,10,7,0,97,111,1,0,14,18,159,74,1265,207,188,150,0,0,214,2703
"92_13",2010-03-01,199,77,0,0,0,0,3,0,15,0,0,0,47,22,24,0,5,88,26,18,0,92,119,2,3,32,20,206,75,1397,236,274,202,0,0,282,3169
"92_13",2010-04-01,242,66,0,0,0,3,4,0,8,0,0,0,43,13,22,1,5,117,19,9,1,153,119,2,0,44,16,200,77,1406,209,303,186,0,0,304,3323
"92_13",2010-05-01,379,73,0,0,0,2,6,0,6,0,0,0,51,10,18,2,7,109,18,15,1,235,120,1,0,29,19,196,80,1410,200,269,180,0,0,269,3219
"92_13",2010-06-01,1464,77,0,0,0,2,4,0,10,0,0,0,55,12,8,0,0,125,9,8,1,749,141,5,0,29,19,129,48,1482,220,235,150,0,0,296,3105
"92_13",2010-07-01,2631,72,0,0,0,0,9,0,8,0,0,0,49,5,17,1,5,106,15,9,0,1277,95,0,0,15,15,103,42,1588,176,212,142,0,0,272,2948
"92_13",2010-08-01,1341,63,0,0,0,2,3,1,9,0,0,0,42,17,15,2,3,79,8,9,0,608,145,0,0,18,14,157,48,1456,209,278,156,0,0,285,3039
"92_13",2010-09-01,700,71,0,0,1,1,5,0,12,0,0,0,46,18,18,2,9,78,8,7,1,304,153,3,2,25,19,162,63,1420,213,308,157,0,0,229,3081
"92_13",2010-10-01,479,125,0,0,0,1,10,1,16,0,0,0,39,15,30,1,10,142,15,16,0,227,179,5,1,39,26,202,83,1353,210,270,188,0,0,250,3367
"92_13",2010-11-01,405,127,0,0,0,0,0,2,16,0,0,0,43,17,15,1,6,145,21,10,2,142,153,5,5,38,25,153,65,1326,202,307,181,0,0,264,3281
"92_13",2010-12-01,354,122,0,0,0,0,9,0,10,0,0,0,35,13,27,0,12,111,17,12,6,144,172,2,0,26,27,197,67,1302,208,282,200,0,0,271,3366
