age_group,date,J12_18,A10_B99_nopneumo,A17,A18,A19,A39,A41,B20_24,B34,B96,B97,B99,C00_D48,D50_89,E00_99,E10_14,E40_46,G00_99_SY,H00_99_SY,I00_99,I60_64,cJ20_J22,K00_99,K35,K80,L00_99,M00_99,N00_99,N39,P00_99,P05_07,Q00_99,S00_T99,Z00_99,ach_noj
5_14,2012-12-01,6,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,3,3,0,1,30,7,6,10,11,34,6,0,0,1,80,2,193
5_14,2013-01-01,3,3,0,0,0,0,0,0,0,0,0,0,9,4,7,5,0,5,1,3,0,0,37,5,12,8,18,40,12,0,0,2,58,7,223
5_14,2013-02-01,4,1,0,0,0,0,0,0,0,0,0,0,5,1,5,3,0,8,0,4,1,0,43,7,9,10,12,21,5,0,0,1,57,6,195
5_14,2013-03-01,12,4,0,0,0,0,0,0,0,0,0,0,7,0,12,7,2,2,1,2,0,0,63,10,20,16,8,39,7,0,0,1,68,4,245
5_14,2013-04-01,4,7,0,0,0,0,0,0,0,0,0,0,9,0,4,2,0,0,0,3,0,2,45,8,9,18,8,28,6,0,0,1,73,8,224
5_14,2013-05-01,5,9,0,0,0,0,0,0,2,0,0,0,6,1,3,2,0,5,1,8,1,1,46,6,15,11,13,24,12,0,0,2,91,3,242
5_14,2013-06-01,0,14,0,0,0,0,0,3,0,0,0,0,6,4,4,3,0,6,0,3,0,4,48,14,8,13,7,26,8,0,0,0,58,5,220
5_14,2013-07-01,3,3,0,0,0,0,0,0,0,0,0,0,8,1,10,5,0,4,1,4,1,0,41,5,12,6,12,28,9,0,0,0,51,9,214
5_14,2013-08-01,3,11,0,0,0,0,0,2,0,0,0,0,8,5,4,2,0,3,1,5,0,0,44,6,18,13,12,39,15,0,0,2,67,4,242
5_14,2013-09-01,2,7,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0,2,3,4,0,1,37,2,12,11,10,50,6,0,0,1,72,5,243
5_14,2013-10-01,2,8,0,0,0,0,0,0,0,0,0,0,13,1,6,4,0,3,2,6,1,0,43,8,11,13,11,41,12,0,0,0,66,10,254
5_14,2013-11-01,2,11,0,0,0,0,2,2,0,0,0,0,8,1,6,2,0,2,2,4,1,0,47,11,17,17,14,53,17,0,0,1,62,20,280
5_14,2013-12-01,1,12,0,0,0,0,1,0,0,0,0,0,7,1,7,4,0,4,1,5,1,0,42,8,12,10,10,24,7,0,0,0,79,11,229
5_14,2014-01-01,4,27,0,0,0,0,1,2,0,0,0,0,8,2,10,5,0,7,1,2,0,0,54,7,13,11,15,41,5,1,0,0,79,4,286
5_14,2014-02-01,5,22,0,0,0,0,1,1,0,0,0,0,8,4,3,2,0,6,1,5,2,0,42,5,14,6,11,39,5,0,0,0,76,3,261
5_14,2014-03-01,2,8,0,0,0,0,0,2,0,0,0,0,11,3,3,3,0,3,0,6,2,1,43,9,13,12,8,36,7,0,0,1,69,11,243
5_14,2014-04-01,1,15,0,0,0,0,0,2,0,0,0,0,13,2,11,5,0,6,0,3,1,1,51,8,12,12,11,37,7,0,0,1,59,9,247
5_14,2014-05-01,4,13,0,0,0,0,0,1,0,0,0,0,8,0,9,3,0,5,1,5,2,0,52,7,17,12,8,31,9,0,0,1,68,4,246
5_14,2014-06-01,6,12,0,0,0,0,1,0,0,0,0,0,12,1,5,4,0,3,0,2,0,0,70,20,13,11,8,35,8,0,0,2,46,1,232
5_14,2014-07-01,3,9,0,0,0,0,1,1,0,0,0,0,9,1,3,2,0,4,0,6,2,0,51,9,15,8,13,39,5,0,0,0,70,9,248
5_14,2014-08-01,4,2,0,0,0,0,0,0,0,0,0,0,9,1,8,3,0,3,2,0,0,0,36,7,8,17,12,34,12,0,0,1,63,8,218
5_14,2014-09-01,1,6,0,0,0,0,0,1,0,0,0,0,10,1,4,2,0,3,0,2,0,0,49,10,19,12,10,37,11,0,0,3,70,6,236
5_14,2014-10-01,5,5,0,0,0,0,0,0,0,0,0,0,19,1,5,1,0,5,0,1,1,0,54,7,16,9,8,32,8,0,0,1,62,17,255
5_14,2014-11-01,3,9,1,0,0,0,1,2,0,0,0,0,10,1,5,1,0,5,3,8,1,0,47,11,9,10,12,35,4,0,0,1,68,14,255
5_14,2014-12-01,2,7,0,0,0,0,1,0,0,0,0,0,14,1,6,1,0,10,1,4,0,0,57,16,15,12,11,36,5,0,0,1,76,11,271
5_14,2015-01-01,5,4,0,0,0,0,0,0,0,0,0,0,12,2,4,1,0,3,5,1,0,0,47,10,9,14,12,40,7,0,0,0,91,10,268
5_14,2015-02-01,2,4,0,0,0,0,0,0,0,0,0,0,10,0,5,1,0,8,3,1,0,0,55,12,8,13,8,35,8,0,0,2,68,5,245
5_14,2015-03-01,5,8,0,0,0,0,0,0,0,0,0,0,18,0,3,1,0,2,2,3,0,1,56,9,19,13,20,41,10,0,0,1,77,5,274
5_14,2015-04-01,3,13,0,0,0,0,0,0,0,0,0,0,6,1,5,3,0,5,3,3,0,0,72,9,26,30,10,42,7,0,0,4,73,3,289
5_14,2015-05-01,5,10,0,0,0,0,0,0,0,0,0,0,23,1,4,1,0,6,0,3,1,0,57,6,11,18,10,47,9,0,0,0,56,2,260
5_14,2015-06-01,7,7,0,1,0,0,0,2,0,0,0,0,16,2,8,4,0,4,2,1,0,0,46,11,12,9,13,48,17,0,0,0,57,6,239
5_14,2015-07-01,3,7,0,0,0,0,0,1,0,0,0,0,11,2,2,0,0,5,0,3,1,0,57,9,13,12,7,37,12,0,0,4,63,5,236
5_14,2015-08-01,1,5,0,0,1,0,0,0,0,0,0,0,12,3,2,1,0,6,4,3,1,0,57,13,18,11,9,57,13,0,0,4,69,8,275
5_14,2015-09-01,3,9,0,0,0,0,0,3,0,0,0,0,13,1,5,3,0,7,2,3,1,0,62,10,19,22,12,37,15,0,0,1,69,7,268
5_14,2015-10-01,5,8,0,0,0,0,0,0,0,0,0,0,10,0,3,0,1,7,2,2,0,1,59,11,10,13,10,48,17,0,0,2,75,5,271
5_14,2015-11-01,2,7,0,0,0,0,0,0,0,0,0,0,3,0,11,3,3,2,2,4,1,1,68,7,23,20,12,45,19,0,0,5,75,6,282
5_14,2015-12-01,3,6,0,0,0,0,0,0,0,0,0,0,14,0,3,0,1,8,0,1,0,0,47,12,11,13,9,40,8,0,0,0,77,2,237
5_14,2016-01-01,2,4,0,0,0,0,0,1,0,0,0,0,11,1,7,4,0,6,0,3,0,0,54,6,17,18,6,52,12,0,0,5,68,3,285
5_14,2016-02-01,1,4,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,4,1,8,3,1,59,10,16,11,11,33,13,0,0,1,62,8,236
5_14,2016-03-01,12,14,0,0,0,0,0,3,0,0,0,0,16,1,5,2,0,5,1,4,0,0,66,11,19,16,6,34,10,0,0,4,68,6,267
5_14,2016-04-01,7,7,0,0,0,0,1,0,0,0,0,0,9,0,8,2,1,1,5,7,0,0,39,6,11,17,10,44,7,0,0,1,63,3,226
5_14,2016-05-01,4,4,0,0,0,0,0,0,0,0,0,0,10,0,11,2,0,5,0,5,0,1,63,15,13,14,15,45,10,0,0,0,64,6,257
5_14,2016-06-01,7,10,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,6,1,1,0,1,69,13,20,19,8,50,17,0,0,1,74,7,278
5_14,2016-07-01,2,8,0,0,0,0,0,0,0,0,0,0,14,4,5,2,0,1,1,6,1,0,64,12,20,14,11,32,7,0,0,3,65,7,247
5_14,2016-08-01,5,6,0,0,0,0,0,0,0,0,0,0,17,0,8,1,0,3,1,4,0,0,50,8,17,14,8,37,8,0,0,1,59,6,235
5_14,2016-09-01,5,10,0,0,0,0,0,1,0,0,0,0,16,0,5,2,0,3,1,4,0,0,66,16,15,19,11,45,10,0,0,1,78,6,277
5_14,2016-10-01,3,12,0,0,0,0,0,3,0,0,0,0,20,2,8,3,0,11,2,8,1,1,63,11,17,24,7,55,19,0,0,3,98,8,335
5_14,2016-11-01,3,9,0,0,0,0,1,2,0,0,0,0,16,3,6,2,0,4,3,2,0,1,60,14,13,16,8,45,15,0,0,1,73,4,274
5_14,2016-12-01,4,4,0,0,0,0,1,1,0,0,0,0,16,3,4,1,0,3,2,4,0,0,58,15,18,14,9,41,19,0,0,0,81,4,267
5_15,2001-01-01,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,13,1,3,1,3,11,3,0,0,0,12,3,67
5_15,2001-02-01,0,5,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,1,3,2,13,2,0,0,1,19,2,69
5_15,2001-03-01,3,17,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,3,2,0,14,1,3,2,2,9,1,0,0,1,15,2,81
5_15,2001-04-01,2,7,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,1,0,0,14,0,6,0,2,15,5,0,0,2,31,4,97
5_15,2001-05-01,4,3,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,2,1,0,21,3,7,4,4,18,1,0,0,0,17,4,87
5_15,2001-06-01,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,0,13,2,0,1,3,17,3,0,0,0,16,4,73
5_15,2001-07-01,1,12,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,1,1,0,1,12,1,2,2,5,15,4,0,0,0,27,1,92
5_15,2001-08-01,1,6,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,3,0,2,0,0,12,1,2,3,2,8,0,0,0,1,19,1,65
5_15,2001-09-01,1,9,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,1,0,1,10,1,1,6,5,9,1,0,0,1,20,1,81
5_15,2001-10-01,3,10,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,2,0,5,0,0,9,3,1,3,8,12,3,0,0,0,15,3,82
5_15,2001-11-01,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,1,13,6,3,4,1,17,3,0,0,1,12,7,80
5_15,2001-12-01,2,6,0,0,0,0,0,0,2,0,0,0,2,1,3,0,0,7,0,2,0,0,10,3,1,5,3,8,2,0,0,0,13,3,78
5_15,2002-01-01,1,8,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,17,2,6,2,3,5,0,0,0,1,8,4,62
5_15,2002-02-01,2,5,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,1,12,2,5,3,1,17,5,0,0,0,16,6,74
5_15,2002-03-01,3,7,0,0,0,0,0,0,0,0,0,0,4,1,3,2,1,3,0,0,0,0,14,2,6,2,0,10,1,0,0,0,22,3,81
5_15,2002-04-01,0,11,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,0,0,17,4,0,2,2,15,3,0,0,0,17,4,89
5_15,2002-05-01,4,8,1,0,0,0,0,0,0,0,0,0,4,2,1,1,0,2,0,4,0,0,12,2,2,2,5,16,2,0,0,0,20,3,93
5_15,2002-06-01,1,7,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,5,1,1,0,0,18,2,3,0,3,11,2,0,0,0,13,3,77
5_15,2002-07-01,1,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,6,2,2,1,3,15,3,0,0,0,19,1,64
5_15,2002-08-01,0,10,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,2,1,3,0,0,19,1,5,1,5,13,3,0,0,0,16,1,87
5_15,2002-09-01,1,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,20,3,2,6,2,16,1,0,0,1,11,3,95
5_15,2002-10-01,1,12,0,1,0,0,0,0,0,0,0,0,4,4,3,0,0,0,2,2,0,1,12,2,3,2,0,13,3,0,0,0,18,0,77
5_15,2002-11-01,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,10,1,2,1,4,15,2,0,0,0,13,3,74
5_15,2002-12-01,2,3,0,0,0,0,1,0,1,0,0,0,3,0,1,1,0,1,0,1,0,0,11,2,1,2,0,15,2,0,0,1,15,1,69
5_15,2003-01-01,1,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,2,0,0,17,2,2,2,5,21,5,0,0,1,25,2,101
5_15,2003-02-01,1,1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,4,0,0,0,0,12,4,3,2,1,18,3,0,0,0,26,12,104
5_15,2003-03-01,3,7,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,2,0,0,0,2,20,6,4,5,4,8,2,0,0,0,28,4,97
5_15,2003-04-01,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,3,0,0,8,1,1,0,1,8,0,0,0,1,26,3,84
5_15,2003-05-01,1,8,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,3,2,1,0,0,15,4,1,2,3,9,4,0,0,0,24,3,94
5_15,2003-06-01,4,10,0,1,0,0,0,1,0,0,0,0,3,3,1,0,0,3,0,0,0,0,30,6,4,3,5,16,3,0,0,0,20,2,107
5_15,2003-07-01,0,8,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,1,0,0,8,1,1,1,4,14,3,0,0,0,29,3,80
5_15,2003-08-01,1,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,3,1,0,16,0,6,1,4,9,0,0,0,0,27,9,87
5_15,2003-09-01,0,9,0,2,0,0,0,0,0,0,0,0,3,0,3,3,0,2,0,4,0,0,14,3,0,2,2,20,2,0,0,0,18,4,91
5_15,2003-10-01,3,4,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,3,0,3,0,0,25,7,6,3,3,20,2,0,0,0,17,5,101
5_15,2003-11-01,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,2,0,0,18,7,2,0,0,17,1,0,0,0,13,2,65
5_15,2003-12-01,0,3,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,1,0,0,15,2,3,3,3,9,1,0,0,1,14,2,68
5_15,2004-01-01,7,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,5,1,0,16,3,3,2,2,14,4,0,0,0,16,2,72
5_15,2004-02-01,3,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,1,19,4,5,1,1,16,3,0,0,0,22,2,75
5_15,2004-03-01,4,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,4,0,1,16,2,1,3,3,13,0,0,0,0,17,3,84
5_15,2004-04-01,0,9,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,2,0,1,0,1,18,2,4,2,3,6,0,0,0,0,14,6,73
5_15,2004-05-01,3,8,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,4,0,4,0,2,24,10,1,2,5,23,4,0,0,1,26,11,130
5_15,2004-06-01,2,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5,0,0,17,3,7,2,4,20,2,0,0,1,18,3,90
5_15,2004-07-01,2,6,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,3,0,3,0,0,12,7,0,2,6,16,3,0,0,3,20,7,89
5_15,2004-08-01,1,3,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,2,0,0,15,2,4,6,3,17,6,0,0,0,17,5,86
5_15,2004-09-01,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,3,0,0,14,5,4,3,4,20,4,0,0,0,26,4,93
5_15,2004-10-01,0,8,0,0,0,0,2,0,0,0,0,0,1,0,2,2,0,1,0,2,0,0,30,11,7,6,10,26,3,0,0,0,48,5,162
5_15,2004-11-01,1,7,0,0,0,0,0,2,0,0,0,0,0,1,2,1,0,1,0,0,0,0,15,3,5,1,2,18,2,0,0,1,17,5,86
5_15,2004-12-01,1,3,0,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,1,0,7,2,1,0,2,11,4,0,0,0,16,5,67
5_15,2005-01-01,3,11,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,2,1,1,18,6,4,2,2,16,3,0,0,0,8,6,82
5_15,2005-02-01,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,0,0,19,5,2,3,3,15,3,0,0,0,26,3,91
5_15,2005-03-01,2,8,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,0,2,13,7,1,1,3,16,3,0,0,0,17,4,82
5_15,2005-04-01,4,11,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,3,1,0,12,1,3,3,1,16,1,0,0,1,20,1,87
5_15,2005-05-01,5,17,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,3,0,4,0,0,20,2,9,0,7,15,2,0,0,0,19,4,103
5_15,2005-06-01,1,9,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,3,0,0,19,2,7,4,4,15,3,0,0,0,21,5,92
5_15,2005-07-01,1,7,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,1,0,0,1,16,6,1,4,1,16,4,0,0,0,27,6,103
5_15,2005-08-01,3,12,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,2,0,4,0,0,6,2,2,2,6,11,1,0,0,1,29,3,93
5_15,2005-09-01,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,2,0,0,26,2,11,1,5,10,1,0,0,0,18,5,88
5_15,2005-10-01,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,16,6,0,3,3,15,2,0,0,0,20,2,75
5_15,2005-11-01,3,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,22,6,3,1,3,9,3,0,0,0,22,5,86
5_15,2005-12-01,4,2,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,0,2,1,1,17,1,4,3,4,10,2,0,0,0,24,3,82
5_15,2006-01-01,2,12,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,3,0,3,0,1,11,3,4,0,1,18,2,0,0,0,17,8,91
5_15,2006-02-01,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,18,6,1,4,2,12,0,0,0,0,17,0,69
5_15,2006-03-01,6,4,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,3,0,2,0,0,19,1,3,1,6,21,1,0,0,1,23,6,109
5_15,2006-04-01,4,10,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,1,12,3,4,6,2,20,1,0,0,0,25,3,93
5_15,2006-05-01,2,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,14,2,1,2,5,17,4,0,0,0,14,4,75
5_15,2006-06-01,1,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,2,0,0,0,15,5,1,6,4,9,0,0,0,1,24,0,80
5_15,2006-07-01,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,21,7,0,2,2,14,1,0,0,0,15,4,75
5_15,2006-08-01,1,7,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,19,3,6,2,1,13,3,0,0,0,20,2,81
5_15,2006-09-01,1,6,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,19,6,5,5,3,16,0,0,0,0,14,4,83
5_15,2006-10-01,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,21,5,0,1,4,19,1,0,0,1,14,2,73
5_15,2006-11-01,5,11,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,15,5,2,3,7,20,6,0,0,0,13,3,91
5_15,2006-12-01,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,12,2,3,1,2,17,0,0,0,0,22,2,70
5_15,2007-01-01,4,14,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,2,0,1,0,0,16,3,1,1,5,14,1,0,0,0,18,2,89
5_15,2007-02-01,0,8,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,13,3,2,3,4,26,3,0,0,0,13,3,90
5_15,2007-03-01,3,14,0,0,1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,2,0,0,12,4,3,4,4,20,3,0,0,0,20,3,101
5_15,2007-04-01,5,12,0,0,0,0,0,0,1,0,0,0,2,2,1,1,0,4,0,2,0,0,15,2,4,3,4,25,5,0,0,0,15,4,99
5_15,2007-05-01,3,9,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,3,1,3,0,0,19,5,2,2,2,23,3,0,0,0,9,4,90
5_15,2007-06-01,3,7,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,1,0,4,25,12,7,0,2,19,7,0,0,1,13,4,84
5_15,2007-07-01,2,6,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,0,14,5,2,5,0,14,2,0,0,0,18,6,78
5_15,2007-08-01,2,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,0,1,20,5,5,2,3,20,3,0,0,0,21,3,93
5_15,2007-09-01,0,6,0,0,0,0,2,2,0,0,0,0,2,0,2,1,0,2,0,3,0,0,19,5,3,0,3,19,4,0,0,3,24,3,104
5_15,2007-10-01,0,8,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,2,0,0,14,5,4,1,6,19,2,0,0,0,20,3,100
5_15,2007-11-01,0,10,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,1,0,2,0,0,13,3,7,6,1,24,2,0,0,0,26,1,99
5_15,2007-12-01,0,5,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,20,2,7,2,6,15,2,0,0,0,23,1,93
5_15,2008-01-01,1,6,0,0,0,0,0,2,0,0,0,0,6,0,2,1,0,0,1,2,1,0,18,2,5,2,4,27,3,0,0,0,22,1,102
5_15,2008-02-01,0,5,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,1,0,0,15,6,1,2,7,20,2,0,0,1,15,2,77
5_15,2008-03-01,4,5,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,0,3,0,0,15,3,7,7,0,18,2,0,0,3,21,2,88
5_15,2008-04-01,3,4,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,1,1,0,0,23,4,4,2,6,21,1,0,0,1,22,2,98
5_15,2008-05-01,5,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,2,0,1,24,5,10,2,3,33,5,0,0,1,22,3,100
5_15,2008-06-01,6,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,2,0,0,27,5,7,3,3,25,4,0,0,1,23,3,105
5_15,2008-07-01,2,1,0,1,0,0,0,0,0,0,0,0,5,2,3,2,0,1,0,4,0,0,37,5,10,4,5,25,4,0,0,0,29,9,140
5_15,2008-08-01,6,4,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,4,1,0,12,1,6,8,5,22,5,0,0,1,14,4,90
5_15,2008-09-01,1,3,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,2,1,3,0,0,21,2,4,4,3,36,10,0,0,1,27,2,128
5_15,2008-10-01,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,4,1,0,31,7,12,2,5,36,8,0,0,0,20,4,123
5_15,2008-11-01,6,1,0,0,0,0,0,0,0,0,0,0,4,1,2,2,0,3,1,3,1,0,27,11,7,1,5,30,8,0,0,0,44,2,144
5_15,2008-12-01,8,3,0,0,0,0,0,0,0,0,0,0,1,1,7,4,0,0,0,2,0,2,26,2,8,2,6,25,7,0,0,0,25,2,116
5_15,2009-01-01,3,3,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1,0,5,0,0,32,9,8,2,4,31,8,0,0,0,24,5,122
5_15,2009-02-01,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,0,2,22,7,2,3,2,34,13,0,0,0,17,5,99
5_15,2009-03-01,10,4,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,1,3,0,2,28,8,8,4,8,24,6,0,0,1,31,2,132
5_15,2009-04-01,3,7,0,1,0,0,0,1,0,0,0,0,6,0,1,1,0,4,1,1,0,1,35,8,17,2,3,35,10,0,0,0,36,1,152
5_15,2009-05-01,1,6,0,0,0,0,2,0,0,0,0,0,3,0,2,1,0,1,0,1,0,0,25,5,12,4,1,19,2,0,0,0,28,2,104
5_15,2009-06-01,2,4,0,1,0,0,0,0,0,0,0,0,2,2,3,2,0,1,0,7,2,2,19,5,4,3,7,37,7,0,0,0,24,3,132
5_15,2009-07-01,6,5,0,1,0,0,0,0,0,1,0,0,4,0,3,2,0,0,1,3,0,0,16,5,2,4,7,21,4,0,0,0,30,6,121
5_15,2009-08-01,4,3,0,0,0,0,0,0,0,1,0,0,5,1,3,2,0,1,0,3,0,0,33,5,2,2,7,16,1,0,0,0,24,0,105
5_15,2009-09-01,5,3,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,1,1,1,0,1,24,9,6,2,4,23,3,0,0,0,25,2,106
5_15,2009-10-01,8,5,0,0,0,0,0,2,0,0,0,0,10,0,1,1,0,0,0,4,1,4,36,6,3,5,6,28,4,0,0,0,20,4,128
5_15,2009-11-01,2,7,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,4,1,1,0,2,22,3,9,8,2,35,7,0,0,0,23,3,123
5_15,2009-12-01,7,13,0,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,2,0,3,14,2,5,6,9,36,9,0,0,0,21,0,121
5_15,2010-01-01,2,16,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,2,0,2,0,1,16,6,4,2,3,18,5,0,0,0,31,3,112
5_15,2010-02-01,3,14,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,2,0,2,26,4,7,1,3,21,3,0,0,0,20,1,109
5_15,2010-03-01,4,12,0,0,0,0,0,1,0,0,0,0,3,1,1,1,0,1,0,3,0,0,21,5,4,6,9,30,6,0,0,0,24,6,130
5_15,2010-04-01,1,8,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,18,6,3,1,7,20,4,0,0,0,23,1,94
5_15,2010-05-01,1,6,0,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0,1,1,0,0,29,4,8,2,4,21,3,0,0,0,34,4,128
5_15,2010-06-01,3,6,0,0,0,0,1,0,0,0,0,0,10,2,4,4,0,1,1,0,0,0,21,4,6,6,4,17,2,0,0,0,24,2,108
5_15,2010-07-01,1,11,0,0,0,0,0,2,0,0,0,0,5,3,1,0,0,1,0,2,0,0,15,4,2,8,7,16,3,0,0,0,27,2,110
5_15,2010-08-01,3,4,0,0,0,0,1,0,0,0,0,0,9,3,2,1,0,0,2,2,0,0,22,3,10,3,7,19,2,0,0,0,34,7,126
5_15,2010-09-01,1,7,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,3,0,4,0,1,28,6,11,4,9,27,3,0,0,3,26,5,133
5_15,2010-10-01,3,6,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,4,2,4,0,0,32,12,7,6,8,32,2,0,0,1,29,3,148
5_15,2010-11-01,3,4,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,2,0,2,0,0,24,8,1,4,7,22,6,0,0,0,23,8,117
5_15,2010-12-01,8,8,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,1,2,3,1,0,17,2,5,5,4,24,9,0,0,0,24,4,99
5_15,2011-01-01,6,4,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,2,1,0,1,28,10,11,8,2,30,6,0,0,0,45,2,146
